reaction_id,article_id,entity,entity_type,asian_status,reaction,reaction_reason,date
reaction_2811,Article_159,Dr Tedros Adhanom,professionals,Non-Asian,Cannot be inferred,,2020-04-12
reaction_2812,Article_159,Scott Kennedy,professionals,Non-Asian,Cannot be inferred,,2020-04-12
reaction_2813,Article_159,Abdul Halim bin Abdul Karim,perpetrators,Asian,Cannot be inferred,,2020-04-12
reaction_2814,Article_159,Chinese people,victims,Asian,Cannot be inferred,,2020-04-12
reaction_2815,Article_159,East Asian and South Asian descent individuals,victims,Asian,Cannot be inferred,,2020-04-12
reaction_2816,Article_159,Wuhan natives,victims,Asian,Cannot be inferred,,2020-04-12
reaction_2817,Article_159,Chinese tourists,victims,Asian,Cannot be inferred,,2020-04-12
reaction_2818,Article_159,Asian Americans,victims,Asian,Cannot be inferred,,2020-04-12
reaction_2819,Article_159,Ilyas Sharfuddin,other_individuals,Asian,Cannot be inferred,,2020-04-12
reaction_2820,Article_159,World Health Organization,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-12
reaction_2821,Article_159,FAIR,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-12
reaction_2822,Article_160,President Donald Trump,politicians,Non-Asian,Support Asian Americans,"'It is very important that we totally protect our Asian-American community in the United States, and all around the world.'",2020-04-19
reaction_2823,Article_160,Jennifer Ho,professionals,Asian,Support Asian Americans,"'I want people to step up and say, ‘This is not OK.’' 'When you hear people say racist things, tell them you think what they just said is racist and they shouldn’t say it because it harms people.'",2020-04-19
reaction_2824,Article_160,Manya Whitaker,professionals,Cannot be inferred,Cannot be inferred,,2020-04-19
reaction_2825,Article_160,Maria,victims,Asian,Cannot be inferred,,2020-04-19
reaction_2826,Article_160,Asian-American woman,victims,Asian,Cannot be inferred,,2020-04-19
reaction_2827,Article_160,Chinese nationals,victims,Asian,Cannot be inferred,,2020-04-19
reaction_2828,Article_160,Chinese-Americans,victims,Asian,Cannot be inferred,,2020-04-19
reaction_2829,Article_160,people of Asian heritage,victims,Asian,Cannot be inferred,,2020-04-19
reaction_2830,Article_160,170 Chinese students,victims,Asian,Cannot be inferred,,2020-04-19
reaction_2831,Article_160,Cynthia Chung Aki,other_individuals,Asian,Support Asian Americans,"'Yes, it originated in China, but it is not an Asian issue — it’s everybody’s issue,' she said.",2020-04-19
reaction_2832,Article_160,Stop Asian-Americans and Pacific Islanders Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-19
reaction_2833,Article_160,Golden Lotus Foundation,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-19
reaction_2834,Article_160,World Health Organization,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-19
reaction_2835,Article_160,Association for Asian American Studies,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-19
reaction_2836,Article_161,Sapna Raj,professionals,Cannot be inferred,Cannot be inferred,,2020-04-19
reaction_2837,Article_161,Manjusha P. Kulkarni,professionals,Asian,Cannot be inferred,,2020-04-19
reaction_2838,Article_161,Wayne Ho,professionals,Asian,Cannot be inferred,,2020-04-19
reaction_2839,Article_161,middle-school child,victims,Cannot be inferred,Cannot be inferred,,2020-04-19
reaction_2840,Article_161,New York Police Department,law_enforcement_agencies,Not applicable,Government takes actions to stop AAPI hate,"Between March 7 and April 2, the New York Police Department has received reports of 11 hate crimes related to the disease and made seven arrests.",2020-04-19
reaction_2841,Article_161,Commission on Human Rights,government_bodies,Not applicable,Government takes actions to stop AAPI hate,The commission acts as a city watchdog and enforces human-rights laws.,2020-04-19
reaction_2842,Article_161,Asian Pacific Policy and Planning Council,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-19
reaction_2843,Article_161,Chinese-American Planning Council,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-19
reaction_2844,Article_162,President Donald Trump,politicians,Non-Asian,Support Asian Americans,"It is very important that we totally protect our Asian American community in the United States, and all around the world.",2020-04-09
reaction_2845,Article_162,New York Attorney General Letitia James,politicians,Non-Asian,Government takes actions to stop AAPI hate,"New York Attorney General Letitia James also launched a hotline to cope with an increase in reports of harassment and assaults, as well as the use of slurs against all Asian Americans during the coronavirus outbreak.",2020-04-09
reaction_2846,Article_162,Mai Ngai,professionals,Asian,Support Asian Americans,"""The community itself, just in general, is organized,"" Mai Ngai, a professor of Asian American studies and history at Columbia University, told The New York Times recently.",2020-04-09
reaction_2847,Article_162,Yaya Zhang,professionals,Asian,Cannot be inferred,,2020-04-09
reaction_2848,Article_162,Lin's younger sister,victims,Asian,Cannot be inferred,,2020-04-09
reaction_2849,Article_162,Lu Ping,other_individuals,Asian,Support Asian Americans,"Every day from 6 a.m. to midnight, Lu coordinates donations of masks, medical supplies and money to Chinese Americans Support Hospitals (CASH), a GoFundMe group she started with friends in response to the COVID-19 outbreak in the United States.",2020-04-09
reaction_2850,Article_162,Wei Wu,other_individuals,Asian,Cannot be inferred,,2020-04-09
reaction_2851,Article_162,Ryan Lin,other_individuals,Asian,Cannot be inferred,,2020-04-09
reaction_2852,Article_162,Liang Zhao,other_individuals,Asian,Cannot be inferred,,2020-04-09
reaction_2853,Article_162,the FBI,law_enforcement_agencies,Not applicable,Cannot be inferred,"Her group is not alone. Chinese Americans throughout the United States are mobilizing to provide supplies and equipment to front-line medical professionals, even as the FBI warns of the likelihood of an increase in hate crimes targeting Asian Americans as the pandemic continues.",2020-04-09
reaction_2854,Article_162,Chinese Americans Support Hospitals (CASH),ngo_or_advocacy_groups,Not applicable,Cannot be inferred,Cannot be inferred,2020-04-09
reaction_2855,Article_162,Chinese for Affirmative Action,ngo_or_advocacy_groups,Not applicable,Government takes actions to stop AAPI hate,"Two California-based groups, Chinese for Affirmative Action and the Asian Pacific Planning and Policy Council, set up a hate crime reporting center in March and have recorded hundreds of incidents.",2020-04-09
reaction_2856,Article_162,Asian Pacific Planning and Policy Council,ngo_or_advocacy_groups,Not applicable,Government takes actions to stop AAPI hate,"Two California-based groups, Chinese for Affirmative Action and the Asian Pacific Planning and Policy Council, set up a hate crime reporting center in March and have recorded hundreds of incidents.",2020-04-09
reaction_2857,Article_162,The Committee of 100 (C100),ngo_or_advocacy_groups,Not applicable,Support Asian Americans,"The Committee of 100 (C100), a nonpartisan organization of prominent Chinese Americans, issued a statement March 25 condemning 'racially charged slurs, actions, and violence against the Chinese American and Asian American community.'",2020-04-09
reaction_2858,Article_162,Chinese Alumni Associations of Greater Washington,community_groups,Not applicable,Support Asian Americans,which has partnered with the Chinese Alumni Associations of Greater Washington to express alarm about the rising xenophobia.,2020-04-09
reaction_2859,Article_163,Letitia James,politicians,Cannot be inferred,Government takes actions to stop AAPI hate,"In New York, state Attorney General Letitia James has set up a hotline to report harassment or other targeted crime.",2020-04-27
reaction_2860,Article_163,Donald Trump,politicians,Non-Asian,Cannot be inferred,,2020-04-27
reaction_2861,Article_163,Jon M. Chu,professionals,Asian,Cannot be inferred,,2020-04-27
reaction_2862,Article_163,Will Yun Lee,professionals,Asian,Cannot be inferred,,2020-04-27
reaction_2863,Article_163,Olivia Cheng,celebrities,Asian,Support Asian Americans,Cheng... feels it's so important for celebrities of Asian descent to use their voices and speak up against anti-Asian attacks.,2020-04-27
reaction_2864,Article_163,Tzi Ma,celebrities,Asian,Cannot be inferred,,2020-04-27
reaction_2865,Article_163,Alain Uy,celebrities,Asian,Cannot be inferred,,2020-04-27
reaction_2866,Article_163,Jeannie Mai,celebrities,Asian,Support Asian Americans,"""Mai says that it's not only important for Asian stars to speak out against these attacks, but people of other races as well.""",2020-04-27
reaction_2867,Article_163,Celia Au,celebrities,Asian,Support Asian Americans,But Ma and other stars are speaking up and working to combat the ignorance and harassment.,2020-04-27
reaction_2868,Article_163,Unknown Attacker,perpetrators,Cannot be inferred,Cannot be inferred,,2020-04-27
reaction_2869,Article_163,Elderly Chinese Woman,victims,Asian,Cannot be inferred,,2020-04-27
reaction_2870,Article_164,Asian American friends,victims,Asian,Cannot be inferred,,2020-04-23
reaction_2871,Article_164,older people,victims,Asian,Cannot be inferred,,2020-04-23
reaction_2872,Article_164,Hodgepodge Coffeehouse owner Kristle Rodriguez,business_entities,Cannot be inferred,Support Asian Americans,"""It's doing nothing but reinforcing really awful stereotypes,"" said Rodriguez, who posted a photo of the sign on her social media page to mixed reactions.",2020-04-23
reaction_2873,Article_164,Atlanta Police Department,law_enforcement_agencies,Not applicable,Cannot be inferred,,2020-04-23
reaction_2874,Article_164,Carlos Campos,professionals,Cannot be inferred,Cannot be inferred,,2020-04-23
reaction_2875,Article_164,Rod Ben,professionals,Asian,Cannot be inferred,,2020-04-23
reaction_2876,Article_164,Hodgepodge Coffeehouse,business_entities,Not applicable,Cannot be inferred,,2020-04-23
reaction_2877,Article_165,President Donald Trump,politicians,Non-Asian,Cannot be inferred,,2020-04-19
reaction_2878,Article_165,U-46 Superintendent Tony Sanders,professionals,Cannot be inferred,Cannot be inferred,,2020-04-19
reaction_2879,Article_165,Dr. Courtney Coke,professionals,Non-Asian,Cannot be inferred,,2020-04-19
reaction_2880,Article_165,two unidentified women,perpetrators,Cannot be inferred,Cannot be inferred,,2020-04-19
reaction_2881,Article_165,a Chinese American man,victims,Asian,Cannot be inferred,,2020-04-19
reaction_2882,Article_165,resident Nancy Chen,other_individuals,Asian,Support Asian Americans,"Chen, an advisory board member of United Chinese Americans Illinois Chapter, is urging the Naperville City Council to adopt a resolution condemning racism and supporting Asian Americans.",2020-04-19
reaction_2883,Article_165,foundation Chairman Aftab Khan,professionals,Cannot be inferred,Cannot be inferred,,2020-04-19
reaction_2884,Article_165,Naperville police,law_enforcement_agencies,Not applicable,Cannot be inferred,,2020-04-19
reaction_2885,Article_165,Naperville City Council,government_bodies,Not applicable,Support Asian Americans,"Chen, an advisory board member of United Chinese Americans Illinois Chapter, is urging the Naperville City Council to adopt a resolution condemning racism and supporting Asian Americans.",2020-04-19
reaction_2886,Article_165,United Chinese Americans Illinois Chapter,ngo_or_advocacy_groups,Not applicable,Support Asian Americans,"Chen, an advisory board member of United Chinese Americans Illinois Chapter, is urging the Naperville City Council to adopt a resolution condemning racism and supporting Asian Americans.",2020-04-19
reaction_2887,Article_165,Asian Pacific Policy and Planning Council,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-19
reaction_2888,Article_165,STOP AAPI HATE,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-19
reaction_2889,Article_165,Islamic Foundation,community_groups,Not applicable,Cannot be inferred,,2020-04-19
reaction_2890,Article_165,Council of Islamic Organizations of Greater Chicago,community_groups,Not applicable,Cannot be inferred,,2020-04-19
reaction_2891,Article_166,Nancy Chen,politicians,Asian,Cannot be inferred,Exact sentence(s) from relevant_sentences,2020-04-26
reaction_2892,Article_166,Doug Krieger,professionals,Non-Asian,Government takes actions to stop AAPI hate,City Manager Doug Krieger said officials plan to roll out a broader diversity and inclusion plan in the works since two high-profile incidents last fall.,2020-04-26
reaction_2893,Article_166,Jacqueline Camacho-Ruiz,professionals,Cannot be inferred,Cannot be inferred,Exact sentence(s) from relevant_sentences,2020-04-26
reaction_2894,Article_166,Imam Hassan Aly,professionals,Cannot be inferred,Cannot be inferred,,2020-04-26
reaction_2895,Article_166,60-year-old Chinese American man,victims,Asian,Cannot be inferred,,2020-04-26
reaction_2896,Article_166,Asian American students,victims,Asian,Cannot be inferred,"Addressing bullying Naperville Unit District 203 is working on addressing cyberbullying after anecdotal reports of incidents targeting Asian American students, school board member Janet Yang said.",2020-04-26
reaction_2897,Article_166,Janet Yang,other_individuals,Asian,Cannot be inferred,,2020-04-26
reaction_2898,Article_166,Chinese American community members,other_individuals,Asian,Cannot be inferred,,2020-04-26
reaction_2899,Article_166,students,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-26
reaction_2900,Article_166,two white customers,other_individuals,Non-Asian,Government takes actions to stop AAPI hate,City Manager Doug Krieger said officials plan to roll out a broader diversity and inclusion plan in the works since two high-profile incidents last fall.,2020-04-26
reaction_2901,Article_166,14-year-old white student,other_individuals,Non-Asian,Cannot be inferred,,2020-04-26
reaction_2902,Article_166,Fig Factor Foundation,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-26
reaction_2903,Article_166,Buffalo Wild Wings,business_entities,Not applicable,Government takes actions to stop AAPI hate,City Manager Doug Krieger said officials plan to roll out a broader diversity and inclusion plan in the works since two high-profile incidents last fall.,2020-04-26
reaction_2904,Article_166,Mecca Center,community_groups,Not applicable,Cannot be inferred,,2020-04-26
reaction_2905,Article_167,President Trump,politicians,Non-Asian,Cannot be inferred,,2020-04-24
reaction_2906,Article_167,Chinese President Xi Jinping,politicians,Asian,Cannot be inferred,,2020-04-24
reaction_2907,Article_167,Nicky Phear,professionals,Cannot be inferred,Cannot be inferred,,2020-04-24
reaction_2908,Article_167,Tobin Miller Shearer,professionals,Cannot be inferred,Support Asian Americans,"Miller Shearer encouraged participants to educate themselves on how to respond to racism they encounter, and to ask Montana’s congressional delegation to support federal efforts to counter anti-Asian racism.",2020-04-24
reaction_2909,Article_167,Terry Weidner,professionals,Non-Asian,Cannot be inferred,,2020-04-24
reaction_2910,Article_167,Helen Zia,celebrities,Asian,Cannot be inferred,,2020-04-24
reaction_2911,Article_167,Asian-American faculty member,victims,Asian,Cannot be inferred,,2020-04-24
reaction_2912,Article_167,Missoulians of Asian descent,other_individuals,Asian,Cannot be inferred,,2020-04-24
reaction_2913,Article_167,white residents,other_individuals,Non-Asian,Support Asian Americans,Miller Shearer called on white residents to get involved.,2020-04-24
reaction_2914,Article_167,Chinese friends,other_individuals,Asian,Cannot be inferred,,2020-04-24
reaction_2915,Article_167,University of Montana,community_groups,Not applicable,Cannot be inferred,,2020-04-24
reaction_2916,Article_167,Maureen and Mike Mansfield Center,community_groups,Not applicable,Cannot be inferred,The University of Montana's Maureen and Mike Mansfield Center brought Missoulians together via the Zoom videoconferencing app to discuss the topic.,2020-04-24
reaction_2917,Article_168,Chancellor Rebecca Blank,politicians,Cannot be inferred,Cannot be inferred,,2020-04-01
reaction_2918,Article_168,President Donald Trump,politicians,Non-Asian,Cannot be inferred,,2020-04-01
reaction_2919,Article_168,Jenna Friedman,professionals,Cannot be inferred,Cannot be inferred,,2020-04-01
reaction_2920,Article_168,Christina Olstad,professionals,Cannot be inferred,Support Asian Americans,Dean of Students Christina Olstad called 'disgusting' and 'unacceptable.',2020-04-01
reaction_2921,Article_168,Cindy I-fen Cheng,professionals,Asian,Fostering conversations about anti-Asian hate,"""When asked how students could better organize against racism and bias, professor Cindy I-fen Cheng advised students to fight isolation from a place of connection and community.""",2020-04-01
reaction_2922,Article_168,Asian or international students,victims,Asian,Cannot be inferred,,2020-04-01
reaction_2923,Article_168,Chinese faculty members,victims,Asian,Support Asian Americans,"In a letter to Chancellor Rebecca Blank's office, a group of Chinese faculty members asked the university to investigate and condemn the incidents",2020-04-01
reaction_2924,Article_168,anonymous faculty member,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-01
reaction_2925,Article_168,great families and supportive colleagues,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-01
reaction_2926,Article_168,town hall participants,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-01
reaction_2927,Article_168,city police,law_enforcement_agencies,Not applicable,Cannot be inferred,Friedman said that the graffiti has been removed and the university is working with city police to find video footage.,2020-04-01
reaction_2928,Article_168,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,Exact sentence(s) from relevant_sentences,2020-04-01
reaction_2929,Article_168,World Health Organization,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-01
reaction_2930,Article_168,Asian American Association of Journalists,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-01
reaction_2931,Article_168,Multicultural Student Center,community_groups,Not applicable,Cannot be inferred,,2020-04-01
reaction_2932,Article_168,International Student Services,community_groups,Not applicable,Cannot be inferred,,2020-04-01
reaction_2933,Article_168,"Division of Diversity, Equity and Educational Achievement",community_groups,Not applicable,Cannot be inferred,,2020-04-01
reaction_2934,Article_168,Samantha McCabe,professionals,Cannot be inferred,Cannot be inferred,Cannot be inferred,2020-04-01
reaction_2935,Article_169,Donald Trump,politicians,Non-Asian,Cannot be inferred,,2020-04-22
reaction_2936,Article_169,Erika Lee,professionals,Asian,Cannot be inferred,,2020-04-22
reaction_2937,Article_169,Asian Americans,victims,Asian,Cannot be inferred,,2020-04-22
reaction_2938,Article_169,my parents,other_individuals,Asian,Cannot be inferred,,2020-04-22
reaction_2939,Article_169,my grandfather,other_individuals,Asian,Cannot be inferred,,2020-04-22
reaction_2940,Article_170,Asian-Americans,victims,Asian,Cannot be inferred,,2020-04-24
reaction_2941,Article_170,Japanese Americans,victims,Asian,Cannot be inferred,,2020-04-24
reaction_2942,Article_170,Daniel Son,victims,Asian,Cannot be inferred,,2020-04-24
reaction_2943,Article_170,the writer,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-24
reaction_2944,Article_170,neighbors,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-24
reaction_2945,Article_170,the average American,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-24
reaction_2946,Article_171,Christa Zhang,victims,Asian,Cannot be inferred,,2020-04-12
reaction_2947,Article_171,President Donald Trump,politicians,Non-Asian,Support Asian Americans,"On March 23, Trump tweeted: ""It is very important that we totally protect our Asian American community in the United States and all around the world. They are amazing and the spreading of the virus is not their fault in any way, shape or form. They are working closely with us to get rid of it. We will prevail together!""",2020-04-12
reaction_2948,Article_171,Claire Zhuang,professionals,Asian,Cannot be inferred,,2020-04-12
reaction_2949,Article_171,Wisconsin Attorney General Josh Kaul,politicians,Non-Asian,Support Asian Americans,"Wisconsin Attorney General Josh Kaul also sent out a statement warning against any racist or xenophobic acts toward Asian Americans living in Wisconsin. 'We must stand together and speak out against racism and xenophobia,' Kaul said.",2020-04-12
reaction_2950,Article_171,law enforcement officials in Wisconsin,law_enforcement_agencies,Not applicable,Government takes actions to stop AAPI hate,Law enforcement officials in Wisconsin have cited an uptick of racially motivated incidents and state officials have spoken out against any acts.,2020-04-12
reaction_2951,Article_171,University of Wisconsin-Madison,ngo_or_advocacy_groups,Not applicable,Support Asian Americans,"Last week, the University of Wisconsin-Madison condemned chalk messages that were written on a campus sidewalk blaming the virus on China.",2020-04-12
reaction_2952,Article_172,Donald Trump,politicians,Non-Asian,Color blind/minimizing racism,"In his defence, he had pointed out that the term was not racist at all as the virus was said to have originated in that country.",2020-04-02
reaction_2953,Article_172,Unknown Attacker,perpetrators,Non-Asian,Government takes actions to stop AAPI hate,"Fortunately in this case, the police acted promptly and arrested the culprit.",2020-04-02
reaction_2954,Article_172,Manipuri girl,victims,Asian,Cannot be inferred,,2020-04-02
reaction_2955,Article_172,three women from Nagaland,victims,Asian,Cannot be inferred,,2020-04-02
reaction_2956,Article_172,students from the Northeast,victims,Asian,Cannot be inferred,,2020-04-02
reaction_2957,Article_172,people from Nagaland,victims,Asian,Cannot be inferred,,2020-04-02
reaction_2958,Article_172,this writer,other_individuals,Asian,Cannot be inferred,,2020-04-02
reaction_2959,Article_172,youth,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-02
reaction_2960,Article_172,Ahmedabad Police,law_enforcement_agencies,Not applicable,Cannot be inferred,,2020-04-02
reaction_2961,Article_172,Ministry of Home Affairs,government_bodies,Not applicable,Government takes actions to stop AAPI hate,"The Government has also taken a serious note of the issue and on March 21 last, the Ministry of Home Affairs has issued an advisory to all the States/UTs to take action against such racial attacks.",2020-04-02
reaction_2962,Article_172,Rights and Risk Analysis Group,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-02
reaction_2963,Article_173,Donald Trump,politicians,Non-Asian,Cannot be inferred,,2020-04-22
reaction_2964,Article_173,Unknown Attacker,perpetrators,Cannot be inferred,Cannot be inferred,,2020-04-22
reaction_2965,Article_173,Asian man,victims,Asian,Cannot be inferred,,2020-04-22
reaction_2966,Article_173,children of Chinese descent,victims,Asian,Cannot be inferred,,2020-04-22
reaction_2967,Article_173,hundreds of Asian Americans,victims,Asian,Cannot be inferred,,2020-04-22
reaction_2968,Article_174,Donald Trump,politicians,Non-Asian,Cannot be inferred,,2020-04-20
reaction_2969,Article_174,Unknown Attacker,perpetrators,Non-Asian,Cannot be inferred,,2020-04-20
reaction_2970,Article_174,Asian Woman,victims,Asian,Cannot be inferred,,2020-04-20
reaction_2971,Article_174,Burmese-American Man,victims,Asian,Cannot be inferred,,2020-04-20
reaction_2972,Article_174,Two Children,victims,Cannot be inferred,Cannot be inferred,,2020-04-20
reaction_2973,Article_174,16-year-old Asian-American Boy,victims,Asian,Government takes actions to stop AAPI hate,"the Department of Education has issued guidance to educators, directing them to protect students at risk of anti-Asian harassment",2020-04-20
reaction_2974,Article_174,Federal Bureau of Investigation,law_enforcement_agencies,Not applicable,Government takes actions to stop AAPI hate,"the Federal Bureau of Investigation (FBI) has stated that during Covid-19, protecting civil rights and investigating hate crimes remain a high priority.",2020-04-20
reaction_2975,Article_174,US Commission on Civil Rights,government_bodies,Not applicable,Cannot be inferred,,2020-04-20
reaction_2976,Article_174,Department of Education,government_bodies,Not applicable,Government takes actions to stop AAPI hate,"the Department of Education has issued guidance to educators, directing them to protect students at risk of anti-Asian harassment.",2020-04-20
reaction_2977,Article_174,Asian-American Groups Coalition,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-20
reaction_2978,Article_175,Holly Kearl,professionals,Cannot be inferred,Cannot be inferred,,2020-04-21
reaction_2979,Article_175,Emily May,professionals,Cannot be inferred,Cannot be inferred,,2020-04-21
reaction_2980,Article_175,Aakanksha Manjunath,professionals,Asian,Cannot be inferred,,2020-04-21
reaction_2981,Article_175,Washington Woman,victims,Cannot be inferred,Cannot be inferred,,2020-04-21
reaction_2982,Article_175,Asian Woman,victims,Asian,Cannot be inferred,,2020-04-21
reaction_2983,Article_175,Corner Shop Owner,other_individuals,Cannot be inferred,Cannot be inferred,"Because after she finally entered the corner shop, she and the owner exchanged “a look between women that we all know too well,” before the owner asked where she lived, locked up her shop and walked her home.",2020-04-21
reaction_2984,Article_175,Four-Year-Old Daughter,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-21
reaction_2985,Article_175,Stop Street Harassment,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-21
reaction_2986,Article_175,Hollaback!,ngo_or_advocacy_groups,Not applicable,Support Asian Americans,Hollaback! And Asian Americans Advancing Justice are offering free online bystander intervention training to combat xenophobic harassment.,2020-04-21
reaction_2987,Article_175,Asian Americans Advancing Justice,ngo_or_advocacy_groups,Not applicable,Advocacy/take actions for changes,Hollaback! And Asian Americans Advancing Justice are offering free online bystander intervention training to combat xenophobic harassment.,2020-04-21
reaction_2988,Article_176,Kyle Navarro,victims,Asian,Speaking up on social media,"Instead, he took to Twitter last week to turn the ugly moment into an opportunity for a conversation about racism, generating thousands of sympathetic comments.",2020-04-06
reaction_2989,Article_176,Donald Trump,politicians,Non-Asian,Support Asian Americans,"Trump has walked back on calling COVID-19 the Chinese virus, saying at a media briefing and on Twitter last week that Asian Americans should not be blamed in any way, shape or form.",2020-04-06
reaction_2990,Article_176,Andrew Yang,politicians,Asian,Color blind/minimizing racism,"In a Washington Post editorial Wednesday, he called on them to avoid confrontation and do acts of goodwill like volunteering and helping neighbors.",2020-04-06
reaction_2991,Article_176,Judy Chu,politicians,Asian,Cannot be inferred,,2020-04-06
reaction_2992,Article_176,Cynthia Choi,professionals,Asian,Cannot be inferred,,2020-04-06
reaction_2993,Article_176,Helen Zia,professionals,Asian,Advocacy/take actions for changes,"Zia said she and others contacted advocacy groups, churches and Chinese-language media about protesting the sentence.",2020-04-06
reaction_2994,Article_176,Celia Au,celebrities,Asian,Support Asian Americans,"The president's words also drew some Asian Americans in entertainment and fashion to the #WashTheHate social media campaign last month. Celia Au, star of the Netflix show Wu Assassins, and others posted videos showing them washing their hands and talking about the effect of racism.",2020-04-06
reaction_2995,Article_176,Unknown Attacker,perpetrators,Non-Asian,Cannot be inferred,,2020-04-06
reaction_2996,Article_176,Vincent Chin's Attackers,perpetrators,Non-Asian,Cannot be inferred,,2020-04-06
reaction_2997,Article_176,Asian American Man,victims,Asian,Cannot be inferred,,2020-04-06
reaction_2998,Article_176,Vincent Chin,victims,Asian,Cannot be inferred,,2020-04-06
reaction_2999,Article_176,my mom,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-06
reaction_3000,Article_176,FBI,law_enforcement_agencies,Not applicable,Cannot be inferred,Exact sentence(s) from relevant_sentences,2020-04-06
reaction_3001,Article_176,New York Attorney General's Office,government_bodies,Not applicable,Government takes actions to stop AAPI hate,"To that end, the California-based groups Chinese for Affirmative Action and the Asian Pacific Planning and Policy Council set up a hate reporting center last month. New York's attorney general also launched a hotline.",2020-04-06
reaction_3002,Article_176,Chinese for Affirmative Action,ngo_or_advocacy_groups,Not applicable,Government takes actions to stop AAPI hate,"To that end, the California-based groups Chinese for Affirmative Action and the Asian Pacific Planning and Policy Council set up a hate reporting center last month.",2020-04-06
reaction_3003,Article_176,NAACP,ngo_or_advocacy_groups,Not applicable,Support Asian Americans,launched demonstrations nationwide.,2020-04-06
reaction_3004,Article_176,Anti-Defamation League,ngo_or_advocacy_groups,Not applicable,Support Asian Americans,launched demonstrations nationwide.,2020-04-06
reaction_3005,Article_176,Council on American-Islamic Relations,ngo_or_advocacy_groups,Not applicable,Support Asian Americans,Groups like the NAACP and Council on American-Islamic Relations have condemned anti- Asian rhetoric.,2020-04-06
reaction_3006,Article_178,Councilman Sam Joshi,politicians,Asian,Government takes actions to stop AAPI hate,Please also submit anti-Asian American incidents in New Jersey to the office of Councilman Sam Joshi and to national Stop AAPI Hate website.,2020-04-26
reaction_3007,Article_178,United States Attorney General William Barr,politicians,Non-Asian,Cannot be inferred,,2020-04-26
reaction_3008,Article_178,Rabbi Abraham Cooper,professionals,Non-Asian,Cannot be inferred,,2020-04-26
reaction_3009,Article_178,Unknown Attacker,perpetrators,Non-Asian,Cannot be inferred,,2020-04-26
reaction_3010,Article_178,Asian-American Family,victims,Asian,Cannot be inferred,,2020-04-26
reaction_3011,Article_178,my Jewish neighbors,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-26
reaction_3012,Article_178,the people of China,other_individuals,Asian,Cannot be inferred,,2020-04-26
reaction_3013,Article_178,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,Exact sentence(s) from relevant_sentences,2020-04-26
reaction_3014,Article_178,the Simon Wiesenthal Center,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-26
reaction_3015,Article_179,Josh Shapiro,politicians,Non-Asian,Government takes actions to stop AAPI hate,She said the ADL has worked with Attorney General Josh Shapiro and Zoom to create more safety features for users.,2020-04-23
reaction_3016,Article_179,Donald Trump,politicians,Non-Asian,Cannot be inferred,,2020-04-23
reaction_3017,Article_179,Shira Goodman,professionals,Cannot be inferred,Government takes actions to stop AAPI hate,The ADL and PCHR have distributed materials with instructions on reporting hate crimes and bias incidents.,2020-04-23
reaction_3018,Article_179,Rue Landau,professionals,Cannot be inferred,Cannot be inferred,,2020-04-23
reaction_3019,Article_179,Unknown Perpetrators,perpetrators,Non-Asian,Cannot be inferred,,2020-04-23
reaction_3020,Article_179,Asian Man,victims,Asian,Cannot be inferred,,2020-04-23
reaction_3021,Article_179,Asian Communities,victims,Asian,Cannot be inferred,,2020-04-23
reaction_3022,Article_179,Friends in the Asian American Community,victims,Asian,Cannot be inferred,,2020-04-23
reaction_3023,Article_179,Philadelphia Commission on Human Relations,government_bodies,Not applicable,Cannot be inferred,,2020-04-23
